OrderCode,Description,LongDescription,RRP_EXGST,RRP_INCGST,Website_URL,Image_URL,Diagram_URL,Datasheet_URL,BARCODE,Parent Code
193117,"ARKO 120, 1500mm, Smartfill, White Gloss","Arko 120 1500 Freestanding Bath with SMARTFILL bath filler, White Gloss bezel and waste.",2500,2750,https://seima.com.au/products/arko-120-gloss-smartfill/,https://pages.seima.com.au/images/arko-120-gloss-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008028828,
193118,"ARKO 120, 1500mm, Smartfill, White Matte","Arko 120 1500 Freestanding Bath with SMARTFILL bath filler, White Matte bezel and waste.",2500,2750,https://seima.com.au/products/arko-120-gloss-smartfill/,https://pages.seima.com.au/images/arko-120-gloss-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008028835,
192550,"ARKO 120, 1500 SMARTFILL, Matte, BrNickel","Arko 120 1500 Freestanding Bath with SMARTFILL bath filler, Brushed Nickel bezel and waste. White matte bath.",2500,2750,https://seima.com.au/products/arko-120-matte-smartfill/,https://pages.seima.com.au/images/arko-120-matte-smf.jpg,https://pages.seima.com.au/images/arko-120-diag.jpg,https://pages.seima.com.au/datasheets/arko-120-ds.pdf,9344008022994,
192551,"ARKO 120, 1500 SMARTFILL, Matte, Gunmetal","Arko 120 1500 Freestanding Bath with SMARTFILL bath filler, Gunmetal bezel and waste. White matte bath.",2500,2750,https://seima.com.au/products/arko-120-matte-smartfill/,https://pages.seima.com.au/images/arko-120-matte-smf.jpg,https://pages.seima.com.au/images/arko-120-diag.jpg,https://pages.seima.com.au/datasheets/arko-120-ds.pdf,9344008023007,
192552,"ARKO 120, 1500 SMARTFILL, Matte, B/gold","Arko 120 1500 Freestanding Bath with SMARTFILL bath filler, Brushed Gold bezel and waste. White matte bath.",2500,2750,https://seima.com.au/products/arko-120-matte-smartfill/,https://pages.seima.com.au/images/arko-120-matte-smf.jpg,https://pages.seima.com.au/images/arko-120-diag.jpg,https://pages.seima.com.au/datasheets/arko-120-ds.pdf,9344008023014,
192553,"ARKO 120, 1500 SMARTFILL, Matte, Black","Arko 120 1500 Freestanding Bath with SMARTFILL bath filler, Black bezel and waste. White matte bath.",2500,2750,https://seima.com.au/products/arko-120-matte-smartfill/,https://pages.seima.com.au/images/arko-120-matte-smf.jpg,https://pages.seima.com.au/images/arko-120-diag.jpg,https://pages.seima.com.au/datasheets/arko-120-ds.pdf,9344008023021,
193138,"ARKO 120, 1700mm, Smartfill, Chrome Matte","Arko 120 1700 Freestanding Bath with SMARTFILL bath filler, Chrome bezel and waste.",2500,2750,https://seima.com.au/products/arko-120-gloss-smartfill/,https://pages.seima.com.au/images/arko-120-gloss-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008029030,
193119,"ARKO 120, 1700mm, Smartfill, White Gloss","Arko 120 1700 Freestanding Bath with SMARTFILL bath filler, White Gloss bezel and waste.",2500,2750,https://seima.com.au/products/arko-120-gloss-smartfill/,https://pages.seima.com.au/images/arko-120-gloss-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008028842,
193120,"ARKO 120, 1700mm, Smartfill, White Matte","Arko 120 1700 Freestanding Bath with SMARTFILL bath filler, White Matte bezel and waste.",2500,2750,https://seima.com.au/products/arko-120-gloss-smartfill/,https://pages.seima.com.au/images/arko-120-gloss-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008028859,
192554,"ARKO 120, 1700 SMARTFILL, Matte, BrNickel","Arko 120 1700 Freestanding Bath with SMARTFILL bath filler, Brushed Nickel bezel and waste. White matte bath.",2550,2805,https://seima.com.au/products/arko-120-matte-smartfill/,https://pages.seima.com.au/images/arko-120-matte-smf.jpg,https://pages.seima.com.au/images/arko-120-diag.jpg,https://pages.seima.com.au/datasheets/arko-120-ds.pdf,9344008023038,
192555,"ARKO 120, 1700 SMARTFILL, Matte, Gunmetal","Arko 120 1700 Freestanding Bath with SMARTFILL bath filler, Gunmetal bezel and waste. White matte bath.",2550,2805,https://seima.com.au/products/arko-120-matte-smartfill/,https://pages.seima.com.au/images/arko-120-matte-smf.jpg,https://pages.seima.com.au/images/arko-120-diag.jpg,https://pages.seima.com.au/datasheets/arko-120-ds.pdf,9344008023045,
192556,"ARKO 120, 1700 SMARTFILL, Matte, B/gold","Arko 120 1700 Freestanding Bath with SMARTFILL bath filler, Brushed Gold bezel and waste. White matte bath.",2550,2805,https://seima.com.au/products/arko-120-matte-smartfill/,https://pages.seima.com.au/images/arko-120-matte-smf.jpg,https://pages.seima.com.au/images/arko-120-diag.jpg,https://pages.seima.com.au/datasheets/arko-120-ds.pdf,9344008023052,
192557,"ARKO 120, 1700 SMARTFILL, Matte, Black","Arko 120 1700 Freestanding Bath with SMARTFILL bath filler, Black bezel and waste. White matte bath.",2550,2805,https://seima.com.au/products/arko-120-matte-smartfill/,https://pages.seima.com.au/images/arko-120-matte-smf.jpg,https://pages.seima.com.au/images/arko-120-diag.jpg,https://pages.seima.com.au/datasheets/arko-120-ds.pdf,9344008023069,
193139,"LIMNI 101 1500 SMARTFILL, Gloss, Chrome","LIMNI 101 1500 Freestanding Bath with SMARTFILL bath filler, Chrome bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008029047,
193109,"Limni 101, 1500, Smartfill, White Gloss","LIMNI 101 1500 Freestanding Bath with SMARTFILL bath filler, White Gloss bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/limni-101-diag.jpg,9344008028743,
193110,"Limni 101, 1500, Smartfill, White Matte","LIMNI 101 1500 Freestanding Bath with SMARTFILL bath filler, White Matte bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/limni-101-diag.jpg,9344008028750,
192560,"LIMNI 101 1500 SMARTFILL, Gloss, BrNickel","LIMNI 101 1500 Freestanding Bath with SMARTFILL bath filler, Brushed Nickel bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008023106,
192561,"LIMNI 101 1500 SMARTFILL, Gloss, Gunmetal","LIMNI 101 1500 Freestanding Bath with SMARTFILL bath filler, Gunmetal bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008023090,
192562,"LIMNI 101 1500 SMARTFILL, Gloss, Brushed Gold","LIMNI 101 1500 Freestanding Bath with SMARTFILL bath filler, Brushed Gold bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008023120,
192563,"LIMNI 101 1500 SMARTFILL, Gloss, Black","LIMNI 101 1500 Freestanding Bath with SMARTFILL bath filler, Black bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008023113,
193140,"LIMNI 101 1700 SMARTFILL, Gloss, Chrome","LIMNI 101 1700 Freestanding Bath with SMARTFILL bath filler, Chrome bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008029054,
193111,"Limni 101, 1700, Smartfill, White Gloss","LIMNI 101 1700 Freestanding Bath with SMARTFILL bath filler, White Gloss bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/limni-101-diag.jpg,9344008028767,
193112,"Limni 101, 1700, Smartfill, White Matte","LIMNI 101 1700 Freestanding Bath with SMARTFILL bath filler, White Matte bezel and waste.",2115,2326.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/limni-101-diag.jpg,9344008028774,
192564,"LIMNI 101 1700 SMARTFILL, Gloss, BrNickel","LIMNI 101 1700 Freestanding Bath with SMARTFILL bath filler, Brushed Nickel bezel and waste.",2125,2337.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008023137,
192565,"LIMNI 101 1700 SMARTFILL, Gloss, Gunmetal","LIMNI 101 1700 Freestanding Bath with SMARTFILL bath filler, Gunmetal bezel and waste.",2125,2337.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008023144,
192566,"LIMNI 101 1700 SMARTFILL, Gloss, B/gold","LIMNI 101 1700 Freestanding Bath with SMARTFILL bath filler, Brushed Gold bezel and waste.",2125,2337.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008023151,
192567,"LIMNI 101 1700 SMARTFILL, Gloss, Black","LIMNI 101 1700 Freestanding Bath with SMARTFILL bath filler, Black bezel and waste.",2125,2337.5,https://seima.com.au/products/limni-101-smartfill/,https://pages.seima.com.au/images/limni-101-1500-smf.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008023168,
193141,"PLATI 110 1500 SMARTFILL, Left corner, Chrome","PLATI 110 1500 Left Corner Bath with SMARTFILL bath filler, Chrome bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008029061,
193121,"Plati 110, Left Cnr, Smartfill, White Gloss","PLATI 110 1500 Left Corner Bath with SMARTFILL bath filler, White Gloss bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-110-diag.jpg,9344008028866,
193122,"Plati 110, Left Cnr, Smartfill, White Matte","PLATI 110 1500 Left Corner Bath with SMARTFILL bath filler, White Matte bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-110-diag.jpg,9344008028873,
192570,"PLATI 110 1500 SMARTFILL, Left corner, BrNickel","PLATI 110 1500 Left Corner Bath with SMARTFILL bath filler, Brushed Nickel bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008023199,
192571,"PLATI 110 1500 SMARTFILL, Left corner, Gunmetal","PLATI 110 1500 Left Corner Bath with SMARTFILL bath filler, Gunmetal bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008023205,
192572,"PLATI 110 1500 SMARTFILL, Left corner, B/gold","PLATI 110 1500 Left Corner Bath with SMARTFILL bath filler, Brushed Gold bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008023212,
192573,"PLATI 110 1500 SMARTFILL, Left corner, Black","PLATI 110 1500 Left Corner Bath with SMARTFILL bath filler, Black bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008023229,
193142,"PLATI 110 1500 SMARTFILL, Right corner, Chrome","PLATI 110 1500 Right Corner Bath with SMARTFILL bath filler, Chrome bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008029078,
193123,"Plati 110, Right Cnr, Smartfill, White Gloss","PLATI 110 1500 Right Corner Bath with SMARTFILL bath filler, White Gloss bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-110-diag.jpg,9344008028880,
193124,"Plati 110, Right Cnr, Smartfill, White Matte","PLATI 110 1500 Right Corner Bath with SMARTFILL bath filler, White Matte bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-left-cnr-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-110-diag.jpg,9344008028897,
192574,"PLATI 110 1500 SMARTFILL, Right corner, BrNickel","PLATI 110 1500 Right Corner Bath with SMARTFILL bath filler, Brushed Nickel bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-right-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008023236,
192575,"PLATI 110 1500 SMARTFILL, Right corner, Gunmetal","PLATI 110 1500 Right Corner Bath with SMARTFILL bath filler, Gunmetal bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-right-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008023243,
192576,"PLATI 110 1500 SMARTFILL, Right corner, B/gold","PLATI 110 1500 Right Corner Bath with SMARTFILL bath filler, Brushed Gold bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-right-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008023250,
192577,"PLATI 110 1500 SMARTFILL, Right corner, Black","PLATI 110 1500 Right Corner Bath with SMARTFILL bath filler, Black bezel and waste.",2230,2453,https://seima.com.au/products/plati-110-smartfill/,https://pages.seima.com.au/images/plati-110-right-cnr-smf.jpg,https://pages.seima.com.au/images/plati-110-diag.jpg,https://pages.seima.com.au/datasheets/plati-110-ds.pdf,9344008023267,
193132,"PLATI 130 1500 SMARTFILL, Chrome","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Gloss Chrome bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-130-diag.jpg,9344008028972,
193125,"PLATI 130 1500 SMARTFILL, White Gloss","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Gloss White bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-130-diag.jpg,9344008028903,
193126,"PLATI 130 1500 SMARTFILL, White Matte","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Gloss Matte bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-130-diag.jpg,9344008028910,
192580,"PLATI 130 1500 SMARTFILL, Gloss, BrNickel","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Brushed Nickel bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/plati-130-diag.jpg,https://pages.seima.com.au/datasheets/plati-130-ds.pdf,9344008023298,
192581,"PLATI 130 1500 SMARTFILL, Gloss, Gunmetal","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Gunmetal bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/plati-130-diag.jpg,https://pages.seima.com.au/datasheets/plati-130-ds.pdf,9344008023304,
192582,"PLATI 130 1500 SMARTFILL, Gloss, B/gold","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Brushed Gold bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/plati-130-diag.jpg,https://pages.seima.com.au/datasheets/plati-130-ds.pdf,9344008023311,
192583,"PLATI 130 1500 SMARTFILL, Gloss, Black","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Black bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/plati-130-diag.jpg,https://pages.seima.com.au/datasheets/plati-130-ds.pdf,9344008023328,
193133,"Plati 130, 1700 mm, Smartfill, Chrome","PLATI 130 1700 Back to Wall Bath with SMARTFILL bath filler, Chrome bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-130-diag.jpg,9344008028989,
193127,"Plati 130, 1700 mm, Smartfill, White Gloss","PLATI 130 1700 Back to Wall Bath with SMARTFILL bath filler, White Gloss bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-130-diag.jpg,9344008028927,
193128,"Plati 130, 1700 mm, Smartfill, White Matte","PLATI 130 1700 Back to Wall Bath with SMARTFILL bath filler, White Matte bezel and waste.",2230,2453,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1500-smf.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/plati-130-diag.jpg,9344008028934,
192584,"PLATI 130 1700 SMARTFILL, Gloss, BrNickel","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Brushed Nickel bezel and waste.",2440,2684,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1700-smf.jpg,https://pages.seima.com.au/images/plati-130-diag.jpg,https://pages.seima.com.au/datasheets/plati-130-ds.pdf,9344008023335,
192585,"PLATI 130 1700 SMARTFILL, Gloss, Gunmetal","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Gunmetal bezel and waste.",2440,2684,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1700-smf.jpg,https://pages.seima.com.au/images/plati-130-diag.jpg,https://pages.seima.com.au/datasheets/plati-130-ds.pdf,9344008023342,
192586,"PLATI 130 1700 SMARTFILL, Gloss, B/gold","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Brushed Gold bezel and waste.",2440,2684,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1700-smf.jpg,https://pages.seima.com.au/images/plati-130-diag.jpg,https://pages.seima.com.au/datasheets/plati-130-ds.pdf,9344008023359,
192587,"PLATI 130 1700 SMARTFILL, Gloss, Black","PLATI 130 1500 Back to Wall Bath with SMARTFILL bath filler, Black bezel and waste.",2440,2684,https://seima.com.au/products/plati-130-smartfill/,https://pages.seima.com.au/images/plati-130-1700-smf.jpg,https://pages.seima.com.au/images/plati-130-diag.jpg,https://pages.seima.com.au/datasheets/plati-130-ds.pdf,9344008023366,
,,,,,,,,,,
193046,"ARKO 122, 1500 Bath Free, White Gloss, Int OF","ARKO 122, 1500 freestanding bath -- egg shell design White sanitary grade acrylic, high gloss finish, 1500Lx750Wx580Hmm, fits 40mm waste. Integrated Overflow.",1630,1793,https://seima.com.au/products/arko-120-freestanding-bath,https://pages.seima.com.au/images/arko-120.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008028071,
193047,"ARKO 122, 1500 Bath Free, White Matte, Int OF","ARKO 122, 1500 freestanding bath -- egg shell design White sanitary grade acrylic, matte finish, 1500Lx750Wx580Hmm, fits 40mm waste. Integrated Overflow.",1950,2145,https://seima.com.au/products/arko-120-freestanding-bath,https://pages.seima.com.au/images/arko-120.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008028088,
193048,"ARKO 122, 1700 Bath Free, White Gloss, Int OF","ARKO 122, 1700 freestanding bath -- egg shell design White sanitary grade acrylic, high gloss finish, 1700Lx800Wx580Hmm, fits 40mm waste. Integrated Overflow.",1950,2145,https://seima.com.au/products/arko-120-freestanding-bath,https://pages.seima.com.au/images/arko-120.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008028095,
193049,"ARKO 122, 1700 Bath Free, White Matte, Int OF","ARKO 122, 1700 freestanding bath -- egg shell design White sanitary grade acrylic, matte finish, 1700Lx800Wx580Hmm, fits 40mm waste. Integrated Overflow.",2000,2200,https://seima.com.au/products/arko-120-freestanding-bath,https://pages.seima.com.au/images/arko-120.jpg,https://pages.seima.com.au/images/,https://pages.seima.com.au/datasheets/arko-120-diag.jpg,9344008028101,
192461,"ARKO 130, Bath, Round Free , OF, White Gloss","ARKO 130 Round freestanding bath, 1300mm diameter, Integrated Overflow, White Gloss",2500,2750,https://seima.com.au/products/arko-130-white-gloss,https://pages.seima.com.au/images/arko-130-2.jpg,https://pages.seima.com.au/images/arko-130-diag.jpg,https://pages.seima.com.au/datasheets/arko-130-ds.pdf,9344008022109,
192462,"ARKO 130, Bath, Round Free , OF, White matte","ARKO 130 Round freestanding bath, 1300mm diameter, Integrated Overflow, White Matte",2700,2970,https://seima.com.au/products/arko-120-freestanding-bath,https://pages.seima.com.au/images/arko-130-2.jpg,https://pages.seima.com.au/images/arko-130-diag.jpg,https://pages.seima.com.au/datasheets/arko-130-ds.pdf,9344008022116,
192365,"ARKO 140 1700 BATH Free, Integrated OF","ARKO 140 1700 BATH Free, Integrated OF",2000,2200,https://seima.com.au/products/arko-120-freestanding-bath,https://pages.seima.com.au/images/arko-140.jpg,https://pages.seima.com.au/images/arko-140-diag.jpg,https://pages.seima.com.au/datasheets/arko-140-ds.pdf,9344008021140,
192366,"ARKO 140 1700 BATH Free, Integrated OF, Matte","ARKO 140 1700 BATH Free, Integrated OF, Matte White",2000,2200,https://seima.com.au/products/arko-120-freestanding-bath,https://pages.seima.com.au/images/arko-140.jpg,https://pages.seima.com.au/images/arko-140-diag.jpg,https://pages.seima.com.au/datasheets/arko-140-ds.pdf,9344008021157,
192631,"CLEO 100, 1500 Fluted Free Bath, NOF, Wh Gloss","CLEO 100 Fluted Freestanding Bath, 1500mm, White Gloss NOF",1900,2090,,https://pages.seima.com.au/images/cleo-100.jpg,https://pages.seima.com.au/images/cleo-100-diag.jpg,https://pages.seima.com.au/datasheets/cleo-100-ds.pdf,9344008023809,
192632,"CLEO 100, 1700 Fluted Free Bath, NOF, Wh Gloss","CLEO 100 Fluted Freestanding Bath, 1700mm, White Gloss NOF",2100,2310,,https://pages.seima.com.au/images/cleo-100.jpg,https://pages.seima.com.au/images/cleo-100-diag.jpg,https://pages.seima.com.au/datasheets/cleo-100-ds.pdf,9344008023816,
192644,"CLEO 100, 1500 Fluted Free Bath, NOF, Wh Matte","CLEO 100 Fluted Freestanding Bath, 1500mm, White Matte NOF",2100,2310,,https://pages.seima.com.au/images/cleo-100.jpg,https://pages.seima.com.au/images/cleo-100-diag.jpg,https://pages.seima.com.au/datasheets/cleo-100-ds.pdf,9344008023939,
192645,"CLEO 100, 1700 Fluted Free Bath, NOF, Wh Matte","CLEO 100 Fluted Freestanding Bath, 1700mm, White Matte NOF",2180,2398,,https://pages.seima.com.au/images/cleo-100.jpg,https://pages.seima.com.au/images/cleo-100-diag.jpg,https://pages.seima.com.au/datasheets/cleo-100-ds.pdf,9344008023946,
192792,"CLEO 105, 1500 Fluted Free Bath, Int OF, Wh Gloss","CLEO 105, 1500 Fluted Freestanding Bath, (premium full height fluting), Integrated Overflow, White Gloss.",1900,2090,,https://pages.seima.com.au/images/cleo-105.jpg,https://pages.seima.com.au/images/cleo-105-diag.jpg,https://pages.seima.com.au/datasheets/cleo-105-ds.pdf,9344008025537,
192794,"CLEO 105, 1700 Fluted Free Bath, Int OF, Wh Gloss","CLEO 105, 1500 Fluted Freestanding Bath, (premium full height fluting), Integrated Overflow, White Matte.",2100,2310,,https://pages.seima.com.au/images/cleo-105.jpg,https://pages.seima.com.au/images/cleo-105-diag.jpg,https://pages.seima.com.au/datasheets/cleo-105-ds.pdf,9344008025551,
192793,"CLEO 105, 1500 Fluted Free Bath, Int OF, Wh Matte","CLEO 105, 1700 Fluted Freestanding Bath, (premium full height fluting), Integrated Overflow, White Gloss.",2100,2310,,https://pages.seima.com.au/images/cleo-105.jpg,https://pages.seima.com.au/images/cleo-105-diag.jpg,https://pages.seima.com.au/datasheets/cleo-105-ds.pdf,9344008025544,
192795,"CLEO 105, 1700 Fluted Free Bath, Int OF, Wh Matte","CLEO 105, 1700 Fluted Freestanding Bath, (premium full height fluting), Integrated Overflow, White Matte.",2180,2398,,https://pages.seima.com.au/images/cleo-105.jpg,https://pages.seima.com.au/images/cleo-105-diag.jpg,https://pages.seima.com.au/datasheets/cleo-105-ds.pdf,9344008025568,
192118,LIMNI 101 1500 Bath Free NOF,"LIMNI 101, 1500 freestanding bath -- super-ellipse design White sanitary grade acrylic, high gloss finish, 1495Lx745Wx580Hmm, fits 40mm waste. No Overflow.LIMNI 101 1500 Bath Free",1525,1677.5,https://seima.com.au/products/limni-101-freestanding-bath,https://pages.seima.com.au/images/limni-101-1500.jpg,https://pages.seima.com.au/images/limni-101-diag.jpg,https://pages.seima.com.au/datasheets/limni-101-ds.pdf,9344008015088,
